Transaction_ID,Customer_ID,Account_Number,Transaction_Date,Transaction_Type,Transaction_Amount,Currency,Balance_After_Transaction,Branch_ID,Branch_Location,Merchant_ID,Merchant_Name,POS_Terminal_ID,Card_Type,Card_Number,Customer_Age,Customer_Income,Customer_Credit_Score,Loan_Status,Fraud_Flag,Transaction_Mode,Country,Regulatory_Compliance
T10000411,C12744,A4200292024,,Withdrawal,814.86,JPY,1073.13,B434,Berlin,M4849,Merchant_71,POS1031,Debit,213172360967640,28,167994,,Not Applicable,No,POS,Germany,Non-Compliant
T10000412,C36718,A7372237606,,Transfer,4817.74,GBP,5708.81,B895,,M2218,Merchant_25,POS3540,Prepaid,3515295427740459,,161705,529,Closed,Yes,Online,UK,Non-Compliant
T10000413,C86284,A1717466364,22061970,Withdrawal,,USD,8785.28,B615,London,M9736,Merchant_83,POS5046,Prepaid,5541456548263895,19,59498,685,Not Applicable,No  ,ATM,USA,Non-Compliant
T10000414,C97970,A3733583223,24/02/1993,Loan Repayment  ,3140.73,JPY,,B548,Mumbai,M1063,Merchant_71,POS8492,Debit,6011647493650701,72,126332,821,Active,No,Offline,USA,Non-Compliant
T10000415,C13664,A6434083257,,Loan Repayment,4032.96,EUR,,B508,Berlin  ,M5749,Merchant_71,POS2002,Credit,180067450047585,51,,494,Defaulted,Yes,Offline,India,
T10000416,C68599,A8680701997,,,1731.12,GBP,15792.53,B308,London,M7347,Merchant_38,POS2590,Prepaid,4145370246359796281,60,97120,353,Not Applicable,Yes,,Germany,
T10000417,C45570,A9241758722,2007/05/14,Loan Repayment  ,1378.55,GBP,16551.5,B408,London,M3065,Merchant_15,POS6301,Debit,4231693022338186771,45,68296,485,Defaulted,No  ,Offline,USA,Non-Compliant
T10000418,C52763,A1733247365,16-08-2021,Bill Payment,1444.47,USD,17375.2,B103,Berlin,M2497,Merchant_9,POS8738,Credit,30381385521230,28,90962,552,Active,No,Offline,Germany,Non-Compliant
T10000419,C74127,A5655887998,,Withdrawal,1822.73,EUR,9960.7,B753,Berlin,M8182,Merchant_68,POS5846,Credit,30586897745321,62,169704,566,,Yes,POS,,Compliant
T10000420,C94450,A6077595467,1982-04-28,Deposit,1769.61,JPY  ,4495.14,B420,Berlin,M7694,Merchant_42,POS4484,Debit,503881919768,24,48149,789,Active,No,POS,India,Non-Compliant
T10000421,C43679,A9111727831,14042011,,2941.83,INR,11113.05,B591,Berlin,M4833,Merchant_88,POS6576,,,56,156856,594,Active,No,ATM,USA,Non-Compliant
T10000422,C55682,A3544062728,,Bill Payment,2698.68,INR,11268.51,B980,New York,M6376,Merchant_97,POS9669,Debit,343538616848086  ,68,131530,463,Not Applicable,Yes,POS,UK,Compliant
T10000423,C74446,A5637647152,1993/03/26,Withdrawal,4585.43,JPY,3001.96,B148,Tokyo,M7966,Merchant_55,POS4403,Credit,30287524607683,65,25417,775,Defaulted,Yes,Online,,Compliant
T10000424,C85170,A9524474461,,Online Purchase,,INR,11165.22,B614,,M6369,Merchant_8,POS3222,Debit,349756242296744,77,159180,688,Closed  ,No,POS  ,Japan,
T10000425,C92951,A9399351344,09/05/2019  ,Online Purchase,2928.07,EUR,2923.98,B502,,M3195,Merchant_66,POS4931,Debit,213122409864787,44,190434,304,Closed,No,,India,Non-Compliant
T10000426,C80177,A6581795719,,Transfer  ,685.49,INR,4962.08,B977,Mumbai,M5246,Merchant_87,POS5433,Debit,4369748145894183222,31,170823,345,Not Applicable,Yes,Offline,Japan,Non-Compliant
T10000427,C53076,A9129327926,17-09-1972  ,,4839.5,JPY,15393.62,B940,Tokyo,M1575,Merchant_26,POS5998,Credit,4355249084350673,31,136178,667,Closed,No,,India,Compliant
T10000428,C77194,A9045966937,,Deposit,3939.75,,17100.27,B338,London,M6834,Merchant_58,POS8566,,2236214083688357  ,63,175075,,Closed,Yes,Online,,Compliant
T10000429,C71029,A9710886353,26101993,ATM Withdrawal,4667.18,USD  ,16997.66,B289,,M4505,Merchant_23,POS7868,Credit,,30,157845,690,,No,Online,,Non-Compliant
T10000430,C64277,A4098568515,2004-09-11  ,Withdrawal,,GBP,16160.89,B126,New York,M4104,Merchant_97,POS1567,Prepaid,4233449234791721,42,153514,377,Not Applicable,No,Offline,UK,Compliant  
T10000431,C50159,A6346712044,1996-05-28  ,Online Purchase,4654.06,EUR,1292.54,B319,Mumbai  ,M5449,Merchant_40,POS8308,Debit,,61,188179,,Closed  ,No  ,Offline,Japan,
T10000432,C23863,A3866524924,1976/04/19,,4029.06,GBP,14917.63,B523,Tokyo,M9416,Merchant_87,POS7902,Credit,,18,90578,,Closed,Yes,Online,USA,
T10000433,C84878,A6160832745,20200318,Online Purchase,1160.0,JPY,19061.09,B220,Berlin,M6219,Merchant_36,POS8072,Credit,2715470507574744,30,148887,451,Active  ,,,USA,Non-Compliant
T10000434,C90240,A1020741500,19780203,Loan Repayment,604.36,INR,2754.56,B859,Berlin,M9101,Merchant_26,POS8483,Prepaid,180048192681246,47,,309,Active,Yes,ATM,,Compliant
T10000435,C87265,A7507090175,07081980,Withdrawal,2233.89,JPY,13580.9,B478,Tokyo,M6063,Merchant_20,POS1297,Credit,3532421209612182  ,38,92806,330,Not Applicable,No,Offline,Germany  ,Non-Compliant
T10000436,C28255,A9983362849,,Deposit,2986.35,INR,3674.03,B612,London,M3227,Merchant_60,POS4725,Debit,3522285667235857,32,,,Defaulted,Yes,Online,Germany,Non-Compliant
T10000437,C62111,A1136181174,07/12/2023,Transfer  ,647.66,USD  ,4809.57,B681,,M2467,Merchant_17,POS1481,Prepaid,639035798490  ,45,78822,564,Defaulted,Yes,ATM,Japan,Compliant
T10000438,C10897,A6866714635,12092017,Deposit,4228.27,EUR,10332.21,B273,Berlin,M3067,Merchant_59,POS4002,Debit  ,639020125402,42,124907,433,Defaulted,No,ATM,USA,Compliant
T10000439,C93769,A6187004041,,Withdrawal,2832.47,USD,6165.63,B154,Tokyo,M7199,Merchant_71,POS3496,Credit,4315025711365,56,113396,562,,No,Offline  ,India,Compliant  
T10000440,C70764,A2069780300,12071999,Transfer,2507.21,USD,6267.32,B649,London,M1299,Merchant_45,POS2611,Credit,4401138067832118,37,,490,Defaulted,No,,Germany,
T10000441,C17661,A1870313974,1979-07-14,Loan Repayment,3118.26,,,B113,Berlin,M2913,Merchant_31,POS2752,Prepaid  ,4410530107573232,20,47515,697,Closed,Yes,Offline,USA,Compliant  
T10000442,C54659,A6254707267,,,4613.89,GBP  ,15808.4,B157,Berlin,M2733,Merchant_55,POS1450,Prepaid,3521645070829888,27,73163,693,Not Applicable,No,ATM,India  ,Compliant
T10000443,C58016,A8663845723,06/05/2022,Withdrawal,4341.95,USD,4538.24,B224,New York,M7298,Merchant_78,POS7265,Prepaid,2620275317749277,42,198845,367,Defaulted,No,,India,Non-Compliant
T10000444,C10578,A1041430068,24-10-2014,Online Purchase,4465.01,USD,12780.05,B691,Berlin,M9247,Merchant_9,POS4610,,30130987887048,56,39554,623,Defaulted,Yes,ATM,Germany,Non-Compliant
T10000445,C22251,A5308454632,1990-11-17,Transfer,3845.85,JPY,9065.24,B427,New York,M2821,Merchant_18,POS9945,Credit,4740720085106  ,55,167531,400,Active,Yes,ATM,India,Non-Compliant
T10000446,C58471,A8609401630,14/05/2013,Withdrawal,146.31,JPY,16304.67,B592,Mumbai,M8883,Merchant_86,POS2002,,3545620012446143,,68683,603,Active,No,POS,UK,Compliant
T10000447,C77658,A8876564065,1996-07-27,,3266.99,USD,17333.67,B446,Berlin,M7568,Merchant_61,POS7841,Prepaid,4932075675930751,64,144566,716,Defaulted,No,Online,Germany,Compliant
T10000448,C89165,A4315727014,06/07/2021,Withdrawal,4270.23,EUR,13954.42,B521,,M8760,Merchant_65,POS8591,Debit,6011074132965566,55,27240,839,Closed,Yes,Online,Germany,Compliant
T10000449,C95360,A9104634333,05/11/2000,Withdrawal  ,796.5,EUR,11497.26,B338,London,M7960,Merchant_75,POS1128,Credit,4234749057115679,65,169065,,Active,No  ,Online,India,Compliant
T10000450,C15156,A9109638107,,Withdrawal,931.9,USD,11973.87,B983,New York,M8267,Merchant_56,POS4959,,375702393474968,65,105222,460,Active,Yes,ATM,Germany,Non-Compliant
T10000451,C49120,A2843563009,01-07-1979,Bill Payment,866.51,JPY,4902.77,B738,Mumbai,M1009,Merchant_65,POS9947,Debit  ,3562582385959060,72,,310,Defaulted,Yes,Online,Japan,Compliant
T10000452,C14534,A3511617773,06-05-1992,Deposit,4787.45,,16382.16,B924,Tokyo,M2859,Merchant_80,POS4706,Debit,3580550305206548  ,55,165328,591,Closed,Yes,POS,UK,Compliant
T10000453,C80564,A1989953171,05-07-1979,Online Purchase,2903.14,EUR,18245.8,B729,Berlin,M4976,Merchant_64,POS7577,,4401714721636747,35,23902,574,Closed,Yes,,,Non-Compliant
T10000454,C65515,A6472086746,,Online Purchase,1266.85,USD,9088.75,B884,,M3594,Merchant_85,POS9733,Debit,,28,36461,535,,Yes,POS,Japan,Non-Compliant
T10000455,C93586,A5894791950,05/04/2011  ,Online Purchase,2513.57,EUR,14307.83,B212,Mumbai,M1121,Merchant_39,POS9892,Debit,6565962533140336,30,81467,740,Active,Yes,Offline,USA,Non-Compliant
T10000456,C80973,A8622869139,29112019,Deposit,3700.88,GBP,4197.35,B321,Tokyo  ,M3765,Merchant_72,POS3605,Credit,4531374084494268,40,193981,715,Active,Yes,POS  ,Germany,Non-Compliant
T10000457,C11500,A4384696270,19731029,Deposit,680.55,EUR,,B694,Tokyo,M8818,Merchant_37,POS1644,Credit,,,77568,505,Closed,,POS  ,UK,Compliant
T10000458,C51991,A7012843640,,ATM Withdrawal,283.92,USD,10988.71,B110,London,M3842,Merchant_26,POS5446,,180049219150553,72,49182,502,,No  ,Offline,India,Non-Compliant
T10000459,C70262,A6062379674,24/09/2012,Transfer,,USD,4421.15,B938,Tokyo,M8755,Merchant_42,POS6573,Credit,4986191443056,49,168014,606,Defaulted,Yes,,UK,Non-Compliant
T10000460,C75664,A8833654137,19830612,Withdrawal,3865.83,USD,8942.41,B387,New York,M5361,Merchant_9,POS1198,Credit,4664273308441916,38,90232,700,Closed,Yes  ,ATM,,Non-Compliant
T10000461,C22302,A2261002469,10/01/1978,Transfer,1986.93,JPY,19297.36,B525,Tokyo,M3152,Merchant_87,POS7352,Credit,30583874834533,41,42840,829,Defaulted,No,,USA  ,
T10000462,C40957,A6855504679,,Withdrawal,1342.38,JPY  ,13247.63,B122,New York,M2970,Merchant_71,POS3222,Credit,349753262839677,54,41307,824,Not Applicable,No,Online,USA,Compliant
T10000463,C76022,A8541700116,,Online Purchase,,EUR,3241.02,B368,Mumbai,M2273,Merchant_70,POS7577,Prepaid  ,2274342540851624,,62692,315,Closed,Yes,POS,UK,Compliant
T10000464,C21853,A9616029981,14/07/1988,Transfer,797.1,JPY,5453.93,B790,Berlin,M1315,Merchant_15,POS5624,Debit,6502434462514242  ,56,181724,749,Active,Yes,Offline,India,Compliant
T10000465,C64301,A5318934866,18082007,ATM Withdrawal,4416.31,INR,5799.36,B840,Berlin,M2526,Merchant_43,POS1024,Credit,3577747393904944  ,44,31149,349,Defaulted,Yes,POS,Germany,Non-Compliant
T10000466,C13957,A5377604860,27-03-2001,Transfer,3237.76,,11256.9,B706,London,M7305,Merchant_15,POS3809,Debit,676130049379,,183813,358,Closed,No,ATM,Japan,Non-Compliant  
T10000467,C48697,A5907447564,19-02-1993,Bill Payment,4694.55,USD,4470.15,B683,New York,M1963,Merchant_32,POS7172,Prepaid  ,6584207693400311,72,,663,Not Applicable,No,Offline,UK,Compliant
T10000468,C84705,A3140667400,19720610,Bill Payment,4804.04,INR,12482.06,B641,New York  ,M6085,Merchant_73,POS8939,Prepaid,,34,157477,469,,No,ATM,UK,Compliant
T10000469,C81848,A2064930043,1990/01/14,Online Purchase,2325.32,JPY,9242.74,B352,Tokyo  ,M5047,Merchant_13,POS6363,Credit,180015488005786,27,,304,Active,No,Online,Germany,Compliant
T10000470,C36755,A7764194607,,ATM Withdrawal,175.53,GBP,8291.14,B904,Berlin  ,M1911,Merchant_67,POS3992,Credit,4115437415175080,45,46818,567,Not Applicable,Yes,ATM,India,Compliant
T10000471,C23173,A3062838013,03101984,Online Purchase,1555.0,EUR,4103.97,B174,Berlin,M7630,Merchant_13,POS1208,Credit,3590140382065955  ,21,42586,483,Closed,Yes,POS  ,Germany,Non-Compliant
T10000472,C82083,A3615350412,2010/05/30  ,Online Purchase,4932.36,INR,7105.7,B722,London,M6853,Merchant_12,POS8918,Prepaid,3504350715329094,23,120539,,Defaulted,Yes,Online,Japan,Non-Compliant
T10000473,C97697,A2570864585,20201011,Withdrawal,23.44,JPY,1239.43,B419,London,M5073,Merchant_78,POS9944,Credit,,31,123194,340,Active,No,Online,India,
T10000474,C60087,A3578325358,01-12-1983,Bill Payment  ,3028.46,EUR,,B887,New York,M8912,Merchant_6,POS3755,Credit,5527233545656407,52,184941,588,,Yes,Online,Japan,Non-Compliant
T10000475,C24606,A2732065338,1972/08/16,ATM Withdrawal,1574.56,GBP,19087.49,B385,Tokyo,M1929,Merchant_69,POS3254,Prepaid  ,3595311600871574,70,108855,578,Not Applicable,Yes,Offline,India,Compliant  
T10000476,C12155,A5852195828,14/04/2008,Withdrawal,2012.41,INR  ,5535.41,B479,London,M2437,Merchant_83,POS8027,Debit,213146258665862  ,,51002,360,Closed,,Offline,UK,Non-Compliant
T10000477,C95100,A4540684408,,Loan Repayment,673.91,EUR,18754.45,B363,Tokyo,M3245,Merchant_6,POS6226,Debit,3504893065309059,39,43740,316,Defaulted,No,Offline,Japan,Compliant
T10000478,C29583,A5824742813,20100227,Bill Payment,4059.97,GBP,9038.09,B403,New York,M7907,Merchant_52,POS1262,Credit,,50,38613,503,Defaulted,Yes,Offline,UK,Compliant  
T10000479,C87428,A6696832837,02/02/2004  ,Transfer,494.4,GBP,9744.47,B852,London,M9708,Merchant_51,POS8122,Prepaid,4450170219482784348,39,52258,499,Not Applicable,No,Offline  ,Germany,Non-Compliant  
T10000480,C42028,A4674510667,,Deposit,2168.11,USD,14422.9,B317,Berlin,M7633,Merchant_38,POS5244,Credit,060408824328,28,140635,491,Not Applicable,Yes,Offline  ,,Compliant
T10000481,C18553,A1811314470,01-08-1973,Deposit,362.3,USD  ,7296.59,B186,Tokyo,M3078,Merchant_50,POS1943,Debit,2709570114929310  ,,123113,551,Closed,Yes,ATM,India,Compliant
T10000482,C49156,A8430779852,1972-11-11,Deposit  ,3989.88,EUR,6780.47,B186,London,M5874,Merchant_94,POS1878,Credit,676208976644,48,116160,738,Closed,No  ,POS,USA,Non-Compliant
T10000483,C63952,A4130724105,2016/08/12,Loan Repayment,531.39,JPY,10203.7,B654,Tokyo,M2267,Merchant_33,POS9291,,4438067376119,70,93949,512,Not Applicable,Yes,Offline,India,Compliant
T10000484,C53194,A7940314306,19981025,,375.44,GBP,17637.88,B297,Mumbai,M5983,Merchant_64,POS5918,Credit,344789462919005,47,,825,Closed,No,,USA,Non-Compliant
T10000485,C20097,A8401674542,19981104,Bill Payment,2687.04,EUR,7166.78,B554,Mumbai,M7337,Merchant_25,POS9873,Credit,3513058598644203,30,,360,Closed,,ATM,UK,Non-Compliant
T10000486,C78516,A9362395521,2007/09/09,Bill Payment,869.02,,1993.76,B445,Mumbai,M9699,Merchant_17,POS5770,,,42,105221,479,Active,No  ,POS,,Compliant
T10000487,C15491,A4136141180,,Deposit  ,4051.35,USD,4293.81,B440,London,M4659,Merchant_4,POS5554,,4532177208505417,55,,787,Not Applicable,Yes,Offline,India,Non-Compliant
T10000488,C59498,A7408705307,19760101  ,Bill Payment,2869.46,EUR,11421.63,B542,London,M5428,Merchant_19,POS1725,Credit,4676931396840389620,26,93496,317,Active,No,ATM,India  ,Non-Compliant
T10000489,C30836,A1865292436,19931027,Online Purchase,2604.8,JPY,11840.48,B762,Berlin,M1510,Merchant_95,POS6907,Prepaid,213188212964510,44,96686,,Not Applicable  ,Yes,Online,USA,Compliant
T10000490,C48653,A4345519290,03/03/2014,Loan Repayment,,GBP,9743.2,B769,New York,M1441,Merchant_20,POS3805,Credit,,63,132305,579,,No,Offline  ,UK,Compliant
T10000491,C81387,A3944160184,14/06/1993,Withdrawal  ,3016.62,EUR,15480.01,B271,New York,M5318,Merchant_71,POS9384,Debit,4224286907172768,61,40781,708,Closed,Yes,Online,India,Non-Compliant
T10000492,C22883,A4472143771,24011983  ,Bill Payment,2983.99,INR,10139.91,B668,Berlin,M4784,Merchant_29,POS5503,Prepaid,060454659412,75,32116,,Not Applicable,No,POS,Japan  ,Non-Compliant
T10000493,C32388,A4778937525,1980-06-23,Withdrawal,2205.49,EUR  ,12739.48,B856,Berlin,M5590,Merchant_34,POS1732,Debit,3596764888578361,,146719,404,Closed,Yes,ATM,UK,Compliant
T10000494,C67397,A4790223364,16-05-2009,Online Purchase,2566.77,GBP,18384.61,B939,New York,M5885,Merchant_3,POS2087,Debit,38009125699691,49,74607,663,Not Applicable,Yes,POS,USA,Compliant
T10000495,C21629,A4528940619,,Withdrawal,1870.51,EUR,,B577,Berlin,M8715,Merchant_91,POS5171,Debit,4269567913368055972,52,41582,798,Defaulted,,POS  ,UK  ,Compliant
T10000496,C45842,A8162486434,03/02/2000  ,Online Purchase,4056.2,USD,3382.12,B780,Berlin,M1469,Merchant_20,POS7959,Prepaid,,64,120786,491,Closed,Yes,ATM,India,Non-Compliant
T10000497,C14203,A1549781341,08031992,Loan Repayment  ,3628.74,JPY,7803.59,B196,New York,M6364,Merchant_20,POS5987,Debit,4480861975290,31,,611,Active,No,ATM,UK,Non-Compliant
T10000498,C90260,A8016712477,2023/01/08  ,Bill Payment,4405.19,EUR  ,1047.12,B920,Tokyo,M4412,Merchant_35,POS5727,Prepaid,2329171933541715,76,,780,,No,Online,USA,Compliant
T10000499,C87117,A7515717157,19940624,Deposit  ,2919.98,GBP,2800.41,B815,Mumbai,M1979,Merchant_13,POS9780,Debit  ,4113876824997323,,79989,847,Defaulted  ,,ATM,Japan,Compliant
T10000500,C10301,A1850071074,,Transfer,,USD,10541.85,B762,Tokyo  ,M3262,Merchant_22,POS5723,,4320448478825131598,43,29612,377,,No,POS,,Non-Compliant
T10000501,C27103,A1756347070,2021/03/05,Withdrawal,3789.97,INR,6828.2,B203,Berlin,M3974,Merchant_67,POS7206,Credit,4567450074066295,71,198067,429,Closed,No,Online,UK,Compliant
T10000502,C56741,A6358045657,08/05/2006,Online Purchase,2868.51,EUR,5409.01,B892,London,M7285,Merchant_52,POS7077,Debit  ,4958664813966,28,84562,,Not Applicable,No,POS,Japan,Non-Compliant
T10000503,C51652,A3864414002,2013/06/16,ATM Withdrawal,3811.83,JPY,5746.99,B998,New York,M5879,Merchant_14,POS6550,,6011233895970599,62,71515,529,Closed,No,Online,USA,Compliant
T10000504,C81614,A5626383982,2009-01-04,,1974.32,USD  ,1439.31,B585,Berlin,M3720,Merchant_100,POS1066,Credit,4365548550578997161,75,165734,695,Closed,No,Offline,Germany,Compliant
T10000505,C92946,A6001265145,14021997,Deposit,553.33,JPY,,B504,Mumbai,M2309,Merchant_86,POS2799,Credit,213183666613010,,127478,326,Closed,,ATM,,Non-Compliant
T10000506,C88857,A3512990442,,Deposit,2386.43,GBP,14027.37,B202,,M9937,Merchant_89,POS5346,Credit,4384377453491466,,85810,393,Defaulted,Yes  ,POS  ,UK,Compliant  
T10000507,C42302,A2254036269,1994-10-27,Transfer,1652.34,USD,4752.15,B812,New York,M8957,Merchant_76,POS2633,Credit,,68,42651,418,Closed  ,Yes,ATM  ,,Compliant
T10000508,C92837,A6579480153,30-11-1988,Withdrawal,4849.07,JPY,17343.54,B173,Berlin,M1614,Merchant_82,POS9180,Debit,213128794808727,54,64386,455,Active  ,Yes,Online,Germany,Non-Compliant
T10000509,C52359,A8112414509,30031982  ,ATM Withdrawal,4045.54,GBP,12658.05,B467,New York,M4619,Merchant_8,POS1501,Debit,675935455682,46,193908,513,Active,Yes,ATM,Japan  ,Compliant
T10000510,C20879,A9250552073,2021-03-08  ,Loan Repayment,4307.12,JPY,,B753,New York,M5455,Merchant_98,POS2643,Debit,4740971879785,50,51906,465,Closed,Yes,ATM,Germany,
T10000511,C45772,A1396294231,04021985,Loan Repayment,4450.64,INR,1564.32,B892,Tokyo,M8258,Merchant_19,POS3698,Prepaid,3553473253068062,45,187655,668,Defaulted,,Online  ,India,Non-Compliant  
T10000512,C26547,A4892915994,25041983,Bill Payment,4420.09,INR,13808.56,B328,London,M9154,Merchant_72,POS1408,Prepaid,676105883836,,193186,755,Closed,Yes,Offline,Japan,Compliant
T10000513,C85486,A9438531871,19750328,Transfer,4007.0,,1920.95,B570,Berlin,M7082,Merchant_57,POS1708,Credit,4775839007998129,44,38117,359,Closed,Yes,POS,Japan,Non-Compliant
T10000514,C11199,A7577758569,,ATM Withdrawal,1070.83,INR,3394.36,B438,Tokyo,M2769,Merchant_42,POS9758,Debit,3540303505351576,42,150806,,Active,Yes,POS,USA,Compliant
T10000515,C80493,A2661614934,2011-01-30,Deposit,4525.06,,4000.7,B260,Mumbai,M5948,Merchant_12,POS7672,Debit,3559878101694303,33,126461,514,Defaulted,No,Online,,
T10000516,C29821,A5488598449,1980-08-08  ,ATM Withdrawal,1136.21,INR  ,4492.34,B449,,M3395,Merchant_24,POS6578,Debit,213155627354546  ,40,,760,Closed,No,POS  ,UK,Compliant
T10000517,C67814,A8447116347,09-06-1978,Withdrawal,1770.19,INR,19506.66,B530,New York,M8715,Merchant_83,POS7849,Credit,30525029083383  ,48,126634,361,,Yes,,UK,Compliant
T10000518,C73739,A1667061516,28-01-2006,ATM Withdrawal,2076.28,,17070.26,B297,,M5011,Merchant_59,POS6515,Credit,4388400950813861,33,39175,565,Not Applicable,No,Offline,Germany,Non-Compliant
T10000519,C54672,A4846215290,,,1381.21,GBP,9131.44,B541,New York,M7042,Merchant_9,POS3367,Debit,3517811128600186,69,148190,674,Active,No,ATM,Germany,Non-Compliant
T10000520,C12841,A6612779406,,Withdrawal,4853.77,GBP,3087.29,B155,New York,M7846,Merchant_92,POS9064,Credit,2313407948613984  ,55,87476,575,Defaulted,No,Online,Japan,Compliant
T10000521,C74585,A4767633895,,Loan Repayment,2300.19,JPY  ,11554.51,B247,Berlin,M3556,Merchant_89,POS1919,Prepaid,,77,124910,,Closed,Yes,ATM,Germany,Compliant
T10000522,C98590,A7519727542,20200518  ,Online Purchase,1030.92,GBP,8239.49,B621,Berlin,M7643,Merchant_64,POS2405,Prepaid  ,3518950577247906,76,133997,,Active,Yes,Offline,India,
T10000523,C95601,A4756463034,,Transfer,1731.45,INR  ,6430.98,B162,,M4964,Merchant_9,POS6710,Debit,,31,70051,405,Closed,No,Online,Japan,Non-Compliant
T10000524,C44375,A1155012663,,Bill Payment,2029.94,JPY,14332.81,B209,Tokyo,M9476,Merchant_55,POS2848,Credit,349494543590348,55,156659,503,Defaulted  ,Yes,POS,,Non-Compliant
T10000525,C29654,A7637581319,27-03-1999,Deposit,3807.81,USD,2791.02,B817,New York  ,M9837,Merchant_35,POS7968,Debit,180061286583525,67,59747,649,Not Applicable,No,POS  ,India,Non-Compliant
T10000526,C41267,A7633012221,22-12-1984  ,Deposit,3198.15,USD,4171.43,B586,New York,M2899,Merchant_16,POS9212,Debit,6011513174862264,76,20287,,Defaulted  ,No,Offline,India,Non-Compliant  
T10000527,C25769,A3038978817,20/11/2006,Transfer,2281.74,JPY,10956.29,B394,,M7007,Merchant_20,POS3645,Debit,5143639205691209,30,183615,486,Defaulted,Yes,,Japan,Compliant
T10000528,C93956,A3520045631,1976-05-21,ATM Withdrawal  ,3547.11,,10574.47,B457,Mumbai,M5286,Merchant_60,POS6509,Prepaid,4267465492838771,36,74268,391,Defaulted,Yes,ATM,Japan,
T10000529,C37219,A8118477454,23/05/2023,Deposit,1326.71,USD,,B930,London,M3314,Merchant_3,POS9947,Debit  ,346353768418028,,108583,446,Defaulted,Yes,POS,UK,Non-Compliant
T10000530,C36315,A4486755506,2019-05-05  ,,4105.57,INR,14815.25,B417,Mumbai,M4778,Merchant_43,POS5565,Credit,3503697985545986,,,568,Not Applicable  ,No,Online,Germany,Non-Compliant
T10000531,C84983,A4082960786,2021-03-16,,1750.77,USD,1158.97,B609,Berlin,M5754,Merchant_18,POS2550,Prepaid,676312750471,56,127005,664,Defaulted,No  ,ATM,USA,Non-Compliant
T10000532,C78939,A8158715028,,ATM Withdrawal,3203.0,GBP,9077.17,B627,,M4190,Merchant_58,POS7505,Credit,378240363100914,76,197203,850,Defaulted,Yes,Online,UK,Non-Compliant
T10000533,C59831,A2272967392,19970215,Transfer,1592.27,EUR,17946.89,B437,New York,M2146,Merchant_18,POS6775,Debit  ,,25,100837,,Active  ,No,POS,UK,Compliant
T10000534,C28519,A3532530033,,ATM Withdrawal,75.83,GBP  ,4247.39,B123,New York,M3445,Merchant_24,POS3655,Credit,4584785001480910379,,64079,313,Not Applicable  ,No,ATM,USA,Non-Compliant
T10000535,C52812,A6485057433,20/12/1988,Transfer,4542.5,GBP,4957.29,B359,Tokyo,M2074,Merchant_36,POS7239,Prepaid,30347454502641,40,154771,574,Active,No,POS,Germany,Non-Compliant
T10000536,C13840,A8779921135,27/07/1991,Loan Repayment,803.75,GBP,5150.42,B357,Tokyo,M8055,Merchant_77,POS6524,,,64,103657,669,Defaulted,No,,Germany,Compliant
T10000537,C68567,A8465958999,08-12-1978,Transfer,3338.1,INR,2205.28,B672,Tokyo  ,M1079,Merchant_39,POS6627,Credit,,31,36968,775,Closed,No,Online,Japan,Compliant
T10000538,C70387,A8804449697,12-03-1998,Bill Payment,1726.29,JPY,4656.34,B458,Tokyo,M5252,Merchant_81,POS8067,Credit,4771903726134533,,144947,611,Active,No,ATM,India,Non-Compliant  
T10000539,C21386,A8163149670,23/05/1997,ATM Withdrawal,3807.64,INR,10760.21,B623,New York  ,M7945,Merchant_74,POS4834,Credit,,72,182127,375,Not Applicable,Yes,POS,UK,Compliant
T10000540,C38221,A5460230355,19970614,ATM Withdrawal,734.8,USD,17321.4,B279,Berlin,M8723,Merchant_47,POS7079,Debit,4023447587172196,39,26365,564,Defaulted,No,Offline,India,Non-Compliant
T10000541,C24051,A2377367036,,Loan Repayment,2343.82,EUR,5058.96,B214,New York,M1877,Merchant_94,POS9248,Debit,639052082281,33,39796,753,Not Applicable,Yes,ATM,Japan,Compliant
T10000542,C43331,A6472492910,,,3882.81,JPY,12645.44,B862,Tokyo,M3786,Merchant_77,POS6180,Prepaid,,59,,510,Not Applicable,Yes,POS,,Compliant
T10000543,C68511,A1740981317,2015-10-08,Deposit,511.74,,5465.41,B273,Tokyo,M4227,Merchant_88,POS2258,Prepaid,3572457015535986,44,82274,388,Not Applicable,Yes,Offline,,Compliant  
T10000544,C16600,A9446154555,1981-10-02,Transfer,147.65,JPY,4425.76,B641,,M2804,Merchant_100,POS2318,Prepaid,6566490596726477,44,57163,652,Defaulted,,ATM,India,Non-Compliant
T10000545,C41525,A7806038446,,ATM Withdrawal,4619.1,USD,10393.96,B300,Mumbai,M5693,Merchant_6,POS3717,Prepaid,4068776492259698086,36,38047,700,Closed,,,UK  ,Compliant
T10000546,C34322,A1973944921,20060215,Bill Payment,,EUR,19562.19,B622,New York,M4790,Merchant_1,POS1463,Debit,4229567279758,43,40645,485,Closed,Yes,Online,,
T10000547,C99861,A1404533615,20210630  ,Transfer,111.91,GBP,18974.0,B968,New York,M9530,Merchant_84,POS5129,Prepaid,3533178670760747,21,55342,427,Not Applicable,No  ,Online,Japan,Non-Compliant  
T10000548,C58040,A8871829128,09/06/2014,Online Purchase,1532.39,GBP,2684.92,B316,Mumbai,M1877,Merchant_51,POS9690,Credit,3553948572762172,,149434,475,Closed,No,,USA,Compliant  
